is_manipulated,manipulation_angle,online_feedback,endpoint_feedback,was_restarted,is_judged,label,too_slow,manipulation_type,rt,target_angle,reach_angle,diff_angle,target_dist,trial,id,exp_version,judgement_rt,judgement_decision_time,judgement_loc,judgement_width,judgement_score
1,40,1,1,0,0,PERTURBATION,0,ROTATION,0.392024040222168,-90,-96.1857764994467,-6.18577649944668,80,195,msl000309,v1,0,0,0,0,2717
1,40,1,1,0,1,PERTURBATION,0,ROTATION,0.466598033905029,-90,-122.603860577971,-32.6038605779708,80,196,msl000309,v1,0.442116498947144,4.97814154624939,-40.2019081115723,54.6707611083984,2763
1,-20,1,1,0,0,PERTURBATION,0,ROTATION,0.634576082229614,-90,-96.5885744531852,-6.5885744531852,80,197,msl000309,v1,0,0,0,0,2763
1,-20,1,1,0,1,PERTURBATION,0,ROTATION,0.461282968521118,-90,-45.1648384807439,44.8351615192561,80,198,msl000309,v1,0.166480541229248,3.79845857620239,28.0245666503906,32.9850845336914,2763
1,30,1,1,0,0,PERTURBATION,0,ROTATION,0.399693012237549,-90,-96.8927397514427,-6.89273975144273,80,199,msl000309,v1,0,0,0,0,2763
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.385891914367676,-90,-131.543199906123,-41.5431999061234,80,200,msl000309,v1,0.254308223724365,2.70228838920593,-20.0175476074219,37.9894714355469,2826
1,60,1,1,0,0,PERTURBATION,0,ROTATION,0.472842931747437,-90,-91.7239776241794,-1.72397762417934,80,201,msl000309,v1,0,0,0,0,2826
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.451182126998901,-90,-162.896693775724,-72.8966937757239,80,202,msl000309,v1,0.170924425125122,5.01091432571411,-54.5478172302246,90.0350952148438,2836
1,-40,1,1,0,0,PERTURBATION,0,ROTATION,0.392539024353027,-90,-90.8371844272958,-0.837184427295796,80,203,msl000309,v1,0,0,0,0,2836
1,-40,1,1,0,1,PERTURBATION,0,ROTATION,0.277400016784668,-90,-29.4626042182544,60.5373957817456,80,204,msl000309,v1,0.26470947265625,6.47273850440979,36.3652114868164,62.0105285644531,2874
1,-35,1,1,0,0,PERTURBATION,0,ROTATION,0.317844152450562,-90,-96.1370142980966,-6.13701429809663,80,205,msl000309,v1,0,0,0,0,2874
1,-35,1,1,0,1,PERTURBATION,0,ROTATION,0.315136909484863,-90,-23.1307992641318,66.8692007358682,80,206,msl000309,v1,0.100294589996338,5.34037661552429,35.5311470031738,46.9973678588867,2874
1,55,1,1,0,0,PERTURBATION,0,ROTATION,0.460134029388428,-90,-94.9988166819454,-4.99881668194537,80,207,msl000309,v1,0,0,0,0,2874
1,55,1,1,0,1,PERTURBATION,0,ROTATION,0.465944051742554,-90,-160.398784041163,-70.3987840411631,80,208,msl000309,v1,0.206112146377564,4.5821430683136,-53.046501159668,57.6733932495117,2917
1,20,1,1,0,0,PERTURBATION,0,ROTATION,0.298676013946533,-90,-103.970409488879,-13.9704094888786,80,209,msl000309,v1,0,0,0,0,2917
1,20,1,1,0,1,PERTURBATION,0,ROTATION,0.224165916442871,-90,-130.918009791614,-40.9180097916137,80,210,msl000309,v1,0.357649803161621,4.68563294410706,-18.5162315368652,31.9842071533203,2917
1,-45,1,1,0,0,PERTURBATION,0,ROTATION,0.354301929473877,-90,-92.0905380428003,-2.09053804280029,80,211,msl000309,v1,0,0,0,0,2917
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.908147096633911,-90,-92.6690495927641,-2.66904959276411,80,212,msl000309,v1,0.117544651031494,0.741499662399292,0,50,2917
1,15,1,1,0,0,PERTURBATION,0,ROTATION,0.54634690284729,-90,-91.1488706643928,-1.14887066439283,80,213,msl000309,v1,0,0,0,0,2917
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.314765214920044,-90,-141.580946484605,-51.580946484605,80,214,msl000309,v1,0.198245286941528,5.07822728157044,-20.1843605041504,35.6540908813477,2917
1,-60,1,1,0,0,PERTURBATION,0,ROTATION,0.507655143737793,-90,-92.6024648841118,-2.60246488411175,80,215,msl000309,v1,0,0,0,0,2917
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.322422027587891,-90,-12.8322207368113,77.1677792631887,80,216,msl000309,v1,0.446879625320435,6.05491757392883,57.0500106811523,70.0175476074219,2947
1,30,1,1,0,0,PERTURBATION,0,ROTATION,0.550139904022217,-90,-95.7589331765778,-5.75893317657776,80,217,msl000309,v1,0,0,0,0,2947
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.397684097290039,-90,-145.756412308617,-55.7564123086167,80,218,msl000309,v1,0.280378580093384,4.98444366455078,-29.1922569274902,66.3476638793945,2981
1,-30,1,1,0,0,PERTURBATION,0,ROTATION,0.323921918869019,-90,-93.5144971558949,-3.51449715589484,80,219,msl000309,v1,0,0,0,0,2981
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.522593975067139,-90,-33.3412860822709,56.6587139177292,80,220,msl000309,v1,0.141093492507935,3.63717865943909,36.1983985900879,59.3415222167969,3022
1,45,1,1,0,0,PERTURBATION,0,ROTATION,1.88832807540894,-90,-85.3635908106049,4.63640918939507,80,221,msl000309,v1,0,0,0,0,3022
1,45,1,1,0,1,PERTURBATION,0,ROTATION,1.0539448261261,-90,-144.949291450693,-54.9492914506933,80,222,msl000309,v1,0.244752645492554,4.2047815322876,-37.8665275573731,67.3485412597656,3055
1,50,1,1,0,0,PERTURBATION,0,ROTATION,0.481569051742554,-90,-92.2881040459465,-2.28810404594648,80,223,msl000309,v1,0,0,0,0,3055
1,50,1,1,0,1,PERTURBATION,0,ROTATION,0.27432107925415,-90,-149.478018290622,-59.4780182906217,80,224,msl000309,v1,0.114196300506592,6.75427722930908,-40.0350952148438,64.0122833251953,3091
1,-50,1,1,0,0,PERTURBATION,0,ROTATION,0.570253849029541,-90,-99.1928183553828,-9.19281835538277,80,225,msl000309,v1,0,0,0,0,3091
1,-50,1,1,0,1,PERTURBATION,0,ROTATION,0.257339954376221,-90,-1.42037890100188,88.5796210989981,80,226,msl000309,v1,0.808310985565186,10.1363828182221,65.3906555175781,80.6935729980469,3111
1,-15,1,1,0,0,PERTURBATION,0,ROTATION,0.399333000183105,-90,-96.8913907709042,-6.8913907709042,80,227,msl000309,v1,0,0,0,0,3111
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.326148986816406,-90,-52.7098960265504,37.2901039734496,80,228,msl000309,v1,0.212546110153198,3.54057908058167,24.8551216125488,42.9938583374023,3111
1,0,1,1,0,0,PERTURBATION,0,ROTATION,0.416412115097046,-90,-89.196035806771,0.803964193229007,80,229,msl000309,v1,0,0,0,0,3111
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.334470987319946,-90,-91.5774892646782,-1.57748926467818,80,230,msl000309,v1,0.32334566116333,4.03538060188293,1.16769027709961,20.9745559692383,3191
1,35,1,1,0,0,PERTURBATION,0,ROTATION,0.464411020278931,-90,-86.1362697073702,3.86373029262981,80,231,msl000309,v1,0,0,0,0,3191
1,35,1,1,0,1,PERTURBATION,0,ROTATION,0.329386234283447,-90,-163.406447209292,-73.4064472092919,80,232,msl000309,v1,0.0278046131134033,5.39581561088562,-46.7076110839844,66.0140380859375,3191
1,60,1,1,0,0,PERTURBATION,0,ROTATION,0.501263856887817,-90,-91.4031776914034,-1.40317769140337,80,233,msl000309,v1,0,0,0,0,3191
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.354781150817871,-90,-160.835427220625,-70.8354272206248,80,234,msl000309,v1,0.216410398483276,10.5445563793182,-53.8805656433106,77.3573150634766,3214
1,-35,1,1,0,0,PERTURBATION,0,ROTATION,0.369413137435913,-90,-87.8630720781476,2.13692792185242,80,235,msl000309,v1,0,0,0,0,3214
1,-35,1,1,0,1,PERTURBATION,0,ROTATION,0.353319883346558,-90,-26.2774633168726,63.7225366831274,80,236,msl000309,v1,0.117620944976807,5.06962609291077,32.6953277587891,61.3432769775391,3253
1,40,1,1,0,0,PERTURBATION,0,ROTATION,0.416669130325317,-90,-88.3600859082829,1.6399140917171,80,237,msl000309,v1,0,0,0,0,3253
1,40,1,1,0,1,PERTURBATION,0,ROTATION,0.277101993560791,-90,-130.60108749453,-40.6010874945297,80,238,msl000309,v1,0.125610113143921,4.54165315628052,-33.8630180358887,72.6865539550781,3281
1,-25,1,1,0,0,PERTURBATION,0,ROTATION,0.419080972671509,-90,-93.3412487110883,-3.34124871108826,80,239,msl000309,v1,0,0,0,0,3281
1,-25,1,1,0,1,PERTURBATION,0,ROTATION,0.270570993423462,-90,-43.4543960714993,46.5456039285007,80,240,msl000309,v1,0.0354962348937988,2.57150626182556,30.1931343078613,38.3230972290039,3281
1,20,1,1,0,0,PERTURBATION,0,ROTATION,0.376686096191406,-90,-96.3294647300801,-6.32946473008011,80,241,msl000309,v1,0,0,0,0,3281
1,20,1,1,0,1,PERTURBATION,0,ROTATION,0.28978419303894,-90,-123.828733733315,-33.8287337333145,80,242,msl000309,v1,0.0895733833312988,2.7856023311615,-18.0157928466797,36.3213424682617,3345
1,-55,1,1,0,0,PERTURBATION,0,ROTATION,0.596098899841309,-90,-91.0752757862807,-1.0752757862807,80,243,msl000309,v1,0,0,0,0,3345
1,-55,1,1,0,1,PERTURBATION,0,ROTATION,0.198379039764404,-90,-18.4628348154502,71.5371651845498,80,244,msl000309,v1,0.0879716873168945,7.27978563308716,50.0438690185547,75.3555603027344,3370
1,-20,1,1,0,0,PERTURBATION,0,ROTATION,0.489737033843994,-90,-99.5630351999932,-9.56303519999319,80,245,msl000309,v1,0,0,0,0,3370
1,-20,1,1,0,1,PERTURBATION,0,ROTATION,0.257863998413086,-90,-28.2032768294001,61.7967231705999,80,246,msl000309,v1,0.149637222290039,8.14153528213501,32.6953277587891,64.0122833251953,3370
1,55,1,1,0,0,PERTURBATION,0,ROTATION,0.377957105636597,-90,-95.9503883842573,-5.95038838425731,80,247,msl000309,v1,0,0,0,0,3370
1,55,1,1,0,1,PERTURBATION,0,ROTATION,0.231271982192993,-90,-156.463756662608,-66.4637566626082,80,248,msl000309,v1,0.0920233726501465,6.60408329963684,-42.8709144592285,73.0201797485352,3397
1,25,1,1,0,0,PERTURBATION,0,ROTATION,0.899549961090088,-90,-94.0050650455627,-4.00506504556275,80,249,msl000309,v1,0,0,0,0,3397
1,25,1,1,0,1,PERTURBATION,0,ROTATION,0.22012996673584,-90,-138.688437938968,-48.6884379389678,80,250,msl000309,v1,0.0985431671142578,3.12257599830627,-25.1887474060059,36.9885940551758,3397
1,-40,1,1,0,0,PERTURBATION,0,ROTATION,1.43765997886658,-90,-92.4051107209856,-2.40511072098556,80,251,msl000309,v1,0,0,0,0,3397
1,-40,1,1,0,1,PERTURBATION,0,ROTATION,0.361974954605103,-90,-43.4999919719615,46.5000080280385,80,252,msl000309,v1,0.353264093399048,4.90535616874695,34.8638954162598,50,3447
1,-15,1,1,0,0,PERTURBATION,0,ROTATION,0.588236093521118,-90,-89.1452686199182,0.854731380081802,80,1,msl000310,v1,0,0,0,0,0
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.72822904586792,-90,-63.5223080628848,26.4776919371152,80,2,msl000310,v1,-0.00226807594299316,14.5338878631592,15.1799215316773,50,50
1,50,1,1,0,0,PERTURBATION,0,ROTATION,0.548779010772705,-90,-87.2872868362408,2.71271316375919,80,3,msl000310,v1,0,0,0,0,50
1,50,1,1,0,1,PERTURBATION,0,ROTATION,0.112456083297729,-90,-130.736306972743,-40.7363069727434,80,4,msl000310,v1,18.978999376297,26.6269743442535,-33.1956525802611,24.9781513214113,126
1,25,1,1,0,0,PERTURBATION,0,ROTATION,0.575515985488892,-90,-87.7279502921516,2.2720497078484,80,5,msl000310,v1,0,0,0,0,126
1,25,1,1,0,1,PERTURBATION,0,ROTATION,0.651566982269287,-90,-125.778487709438,-35.7784877094375,80,6,msl000310,v1,0.811163663864136,5.96316480636597,-23.1869131088257,29.3152717590334,197
1,-55,1,1,0,0,PERTURBATION,0,ROTATION,0.821340799331665,-90,-81.4484204185021,8.55157958149788,80,7,msl000310,v1,0,0,0,0,197
1,-55,1,1,0,1,PERTURBATION,0,ROTATION,0.178775072097778,-90,-36.6807523277129,53.3192476722872,80,8,msl000310,v1,5.19855427742004,10.7425773143768,53.5467561721799,27.6471485137941,270
1,45,1,1,0,0,PERTURBATION,0,ROTATION,1.92546701431274,-90,-86.8762204221794,3.12377957782064,80,9,msl000310,v1,0,0,0,0,270
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.731887102127075,-90,-136.794747523124,-46.7947475231241,80,10,msl000310,v1,0.344566822052002,10.3046517372131,-40.2017702102659,27.3135238647462,343
1,-25,1,1,0,0,PERTURBATION,0,ROTATION,0.720211029052734,-90,-85.5003606181059,4.49963938189411,80,11,msl000310,v1,0,0,0,0,343
1,-25,1,1,0,1,PERTURBATION,0,ROTATION,0.59962797164917,-90,-45.5042458200409,44.4957541799591,80,12,msl000310,v1,1.73494100570679,6.03092503547669,25.8559103012084,28.9816471099855,343
1,40,1,1,0,0,PERTURBATION,0,ROTATION,2.24502682685852,-90,-98.684724979881,-8.68472497988103,80,13,msl000310,v1,0,0,0,0,343
1,40,1,1,0,1,PERTURBATION,0,ROTATION,0.0916171073913574,-90,-136.320480686508,-46.3204806865083,80,14,msl000310,v1,0.540969133377075,7.42908120155335,-33.0288402557372,27.3135238647462,416
1,35,1,1,0,0,PERTURBATION,0,ROTATION,0.923476934432983,-90,-94.1547160283229,-4.1547160283229,80,15,msl000310,v1,0,0,0,0,416
1,35,1,1,0,1,PERTURBATION,0,ROTATION,0.419953107833862,-90,-134.571753326236,-44.5717533262364,80,16,msl000310,v1,0.206319570541382,7.18229150772095,-35.1974004745482,28.6480224609376,488
1,-40,1,1,0,0,PERTURBATION,0,ROTATION,2.18920803070068,-90,-91.1174240529876,-1.11742405298759,80,17,msl000310,v1,0,0,0,0,488
1,-40,1,1,0,1,PERTURBATION,0,ROTATION,0.284241914749146,-90,-38.4956889065946,51.5043110934054,80,18,msl000310,v1,0.150146484375,6.51015734672546,44.7057029724119,22.9764034271242,566
1,20,1,1,0,0,PERTURBATION,0,ROTATION,1.00846099853516,-90,-88.9696735237683,1.03032647623171,80,19,msl000310,v1,0,0,0,0,566
1,20,1,1,0,1,PERTURBATION,0,ROTATION,0.288947105407715,-90,-133.699582068378,-43.6995820683777,80,20,msl000310,v1,1.47403287887573,5.38611888885498,-27.0235965728759,27.9807731628419,566
1,-20,1,1,0,0,PERTURBATION,0,ROTATION,1.31932806968689,-90,-93.6329553257973,-3.6329553257973,80,21,msl000310,v1,0,0,0,0,566
1,-20,1,1,0,1,PERTURBATION,0,ROTATION,0.417532205581665,-90,-55.1237561143548,34.8762438856452,80,22,msl000310,v1,0.793071746826172,3.80910086631775,27.1904088973998,32.317893600464,634
1,15,1,1,0,0,PERTURBATION,0,ROTATION,1.96657395362854,-90,-93.8891908715512,-3.88919087155118,80,23,msl000310,v1,0,0,0,0,634
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.654845952987671,-90,-103.018099287484,-13.0180992874841,80,24,msl000310,v1,0.328884124755859,4.72890305519104,-10.1755517959595,26.6462745666505,708
1,-60,1,1,0,0,PERTURBATION,0,ROTATION,1.7646689414978,-90,-87.3658945301724,2.6341054698276,80,25,msl000310,v1,0,0,0,0,708
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.244048118591309,-90,-42.0072000176687,47.9927999823313,80,26,msl000310,v1,0.70641303062439,4.97851824760437,50.7109466552732,19.9737815856935,708
1,-50,1,1,0,0,PERTURBATION,0,ROTATION,0.819375038146973,-90,-91.3209389748704,-1.32093897487037,80,27,msl000310,v1,0,0,0,0,708
1,-50,1,1,0,1,PERTURBATION,0,ROTATION,0.142446994781494,-90,-32.9281176916252,57.0718823083749,80,28,msl000310,v1,0.625858783721924,6.59394860267639,57.717064285278,24.3109020233156,784
1,30,1,1,0,0,PERTURBATION,0,ROTATION,0.841989040374756,-90,-93.5371450211464,-3.53714502114643,80,29,msl000310,v1,0,0,0,0,784
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.295725107192993,-90,-130.674649433001,-40.6746494330013,80,30,msl000310,v1,0.0277392864227295,5.23569631576538,-26.5231595993041,24.9781513214113,860
1,60,1,1,0,0,PERTURBATION,0,ROTATION,0.936338186264038,-90,-85.5394705380132,4.46052946198677,80,31,msl000310,v1,0,0,0,0,860
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.0918071269989014,-90,-139.801265187087,-49.8012651870874,80,32,msl000310,v1,0.308909893035889,6.61303806304932,-55.7153163909909,25.9790252685548,935
1,-45,1,1,0,0,PERTURBATION,0,ROTATION,1.33347010612488,-90,-90.0659824622838,-0.0659824622838272,80,33,msl000310,v1,0,0,0,0,935
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.0278449058532715,-90,-39.4287915497461,50.5712084502539,80,34,msl000310,v1,0.308130741119385,5.24418783187866,52.7126945495603,20.974655532837,1015
1,55,1,1,0,0,PERTURBATION,0,ROTATION,1.85415196418762,-90,-98.9042125401592,-8.90421254015919,80,35,msl000310,v1,0,0,0,0,1015
1,55,1,1,0,1,PERTURBATION,0,ROTATION,0.111782073974609,-90,-136.387919585116,-46.3879195851157,80,36,msl000310,v1,0.10990309715271,3.42986106872559,0,53.0026218414306,1062
1,-35,1,1,0,0,PERTURBATION,0,ROTATION,1.7800920009613,-90,-94.8650803145226,-4.86508031452257,80,37,msl000310,v1,0,0,0,0,1062
1,-35,1,1,0,1,PERTURBATION,0,ROTATION,0.698467969894409,-90,-46.1770223766778,43.8229776233222,80,38,msl000310,v1,0.281819581985474,5.12184548377991,36.0314620971678,28.6480224609376,1134
1,-30,1,1,0,0,PERTURBATION,0,ROTATION,1.02082896232605,-90,-93.9826464887433,-3.98264648874326,80,39,msl000310,v1,0,0,0,0,1134
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.152652025222778,-90,-44.7093595373581,45.2906404626419,80,40,msl000310,v1,0.251753330230713,4.995765209198,39.3677085876463,26.9798992156984,1134
1,0,1,1,0,0,PERTURBATION,0,ROTATION,0.543887138366699,-90,-90.2660768412278,-0.2660768412278,80,41,msl000310,v1,0,0,0,0,1134
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.17265510559082,-90,-95.9869588830988,-5.98695888309877,80,42,msl000310,v1,1.01392459869385,7.50192260742188,2.22044604925031e-16,18.9729076385499,1216
1,15,1,1,0,0,PERTURBATION,0,ROTATION,0.865144968032837,-90,-87.4545386232815,2.54546137671851,80,43,msl000310,v1,0,0,0,0,1216
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.601294040679932,-90,-125.678370855877,-35.6783708558765,80,44,msl000310,v1,-0.000859260559082031,2.78311157226563,-13.1781736373902,32.317893600464,1216
1,-25,1,1,0,0,PERTURBATION,0,ROTATION,1.14942288398743,-90,-87.4890964301798,2.5109035698202,80,45,msl000310,v1,0,0,0,0,1216
1,-25,1,1,0,1,PERTURBATION,0,ROTATION,0.527436017990112,-90,-52.4057088309581,37.5942911690419,80,46,msl000310,v1,0.345475912094116,4.50542593002319,25.5222856521606,31.6506443023683,1285
1,-15,1,1,0,0,PERTURBATION,0,ROTATION,1.09296107292175,-90,-91.9809258367288,-1.98092583672882,80,47,msl000310,v1,0,0,0,0,1285
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.286465167999268,-90,-58.2717939820714,31.7282060179287,80,48,msl000310,v1,0.228612661361694,4.28459882736206,20.184291267395,24.9781513214113,1285
1,50,1,1,0,0,PERTURBATION,0,ROTATION,0.914997100830078,-90,-99.4134281051573,-9.41342810515725,80,49,msl000310,v1,0,0,0,0,1285
1,50,1,1,0,1,PERTURBATION,0,ROTATION,0.142255067825317,-90,-144.358716676264,-54.358716676264,80,50,msl000310,v1,0.331124544143677,5.16315054893494,-47.2078878402708,24.9781513214113,1361
1,-60,1,1,0,0,PERTURBATION,0,ROTATION,2.82391595840454,-90,-87.5818354836129,2.41816451638709,80,51,msl000310,v1,0,0,0,0,1361
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.293514966964722,-90,-89.9059109838484,0.0940890161515995,80,52,msl000310,v1,0.420985460281372,3.90103650093079,0,50,1361
1,-35,1,1,0,0,PERTURBATION,0,ROTATION,0.900480031967163,-90,-87.365528265256,2.63447173474397,80,53,msl000310,v1,0,0,0,0,1361
1,-35,1,1,0,1,PERTURBATION,0,ROTATION,0.206263065338135,-90,-51.1997264242504,38.8002735757496,80,54,msl000310,v1,0.884037017822266,5.01203107833862,39.2008962631224,24.6445266723634,1437
1,25,1,1,0,0,PERTURBATION,0,ROTATION,1.02832508087158,-90,-96.6631528338267,-6.66315283382674,80,55,msl000310,v1,0,0,0,0,1437
1,25,1,1,0,1,PERTURBATION,0,ROTATION,0.611241102218628,-90,-119.362142462831,-29.3621424628307,80,56,msl000310,v1,0.497144222259522,4.46519708633423,-25.0218486785888,26.9798992156984,1511
1,-50,1,1,0,0,PERTURBATION,0,ROTATION,0.726079940795898,-90,-91.0457034197266,-1.04570341972656,80,57,msl000310,v1,0,0,0,0,1511
1,-50,1,1,0,1,PERTURBATION,0,ROTATION,0.362829923629761,-90,-46.8364076876706,43.1635923123294,80,58,msl000310,v1,0.554913997650147,5.33892583847046,48.7091987609861,21.9755294799806,1590
1,0,1,1,0,0,PERTURBATION,0,ROTATION,1.52204513549805,-90,-92.8127714148473,-2.81277141484732,80,59,msl000310,v1,0,0,0,0,1590
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.37370491027832,-90,-89.9353250209765,0.0646749790235504,80,60,msl000310,v1,1.35486173629761,2.74682688713074,0,21.6419048309327,1669
1,20,1,1,0,0,PERTURBATION,0,ROTATION,1.47037410736084,-90,-85.4025514527798,4.59744854722017,80,61,msl000310,v1,0,0,0,0,1669
1,20,1,1,0,1,PERTURBATION,0,ROTATION,1.09091520309448,-90,-133.586267541845,-43.5862675418454,80,62,msl000310,v1,0.131692409515381,5.42770838737488,-29.1921567916869,13.6349132537843,1669
1,-20,1,1,0,0,PERTURBATION,0,ROTATION,1.17238712310791,-90,-88.5242161276728,1.47578387232717,80,63,msl000310,v1,0,0,0,0,1669
1,-20,1,1,0,1,PERTURBATION,0,ROTATION,0.662920951843262,-90,-80.0224929716131,9.97750702838694,80,64,msl000310,v1,0.392760992050171,3.06475400924683,22.0192268371582,28.3143978118898,1741
1,40,1,1,0,0,PERTURBATION,0,ROTATION,0.741788148880005,-90,-94.6776822105546,-4.67768221055457,80,65,msl000310,v1,0,0,0,0,1741
1,40,1,1,0,1,PERTURBATION,0,ROTATION,0.339102029800415,-90,-138.001627433832,-48.0016274338325,80,66,msl000310,v1,0.705138444900513,4.8730742931366,-41.3694564819334,23.6436527252199,1818
1,-45,1,1,0,0,PERTURBATION,0,ROTATION,0.907113075256348,-90,-92.3846377857124,-2.38463778571237,80,67,msl000310,v1,0,0,0,0,1818
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.213958978652954,-90,-48.6527396461418,41.3472603538582,80,68,msl000310,v1,1.35944676399231,6.62344980239868,49.8768850326536,20.974655532837,1898
1,-55,1,1,0,0,PERTURBATION,0,ROTATION,1.4709038734436,-90,-92.999976150431,-2.99997615043104,80,69,msl000310,v1,0,0,0,0,1898
1,-55,1,1,0,1,PERTURBATION,0,ROTATION,0.102647066116333,-90,-42.7969199529939,47.2030800470061,80,70,msl000310,v1,0.199918508529663,5.95189833641052,60.8864984512326,20.3074062347413,1978
1,60,1,1,0,0,PERTURBATION,0,ROTATION,0.639671087265015,-90,-88.0474416715286,1.95255832847143,80,71,msl000310,v1,0,0,0,0,1978
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.205024003982544,-90,-146.879200131568,-56.8792001315678,80,72,msl000310,v1,0.78178596496582,6.11774301528931,-66.2244928359982,20.6410308837892,2058
1,35,1,1,0,0,PERTURBATION,0,ROTATION,1.56435799598694,-90,-92.6787200117122,-2.67872001171217,80,73,msl000310,v1,0,0,0,0,2058
1,35,1,1,0,1,PERTURBATION,0,ROTATION,0.232434988021851,-90,-137.399230011157,-47.3992300111569,80,74,msl000310,v1,0.374857425689697,3.83086848258972,-33.6960895538329,18.9729076385499,2140
1,-40,1,1,0,0,PERTURBATION,0,ROTATION,0.933855056762695,-90,-91.3542269517825,-1.35422695178249,80,75,msl000310,v1,0,0,0,0,2140
1,-40,1,1,0,1,PERTURBATION,0,ROTATION,0.259284973144531,-90,-64.7767448245301,25.2232551754699,80,76,msl000310,v1,0.278109788894653,3.10212969779968,0,30.9833950042726,2140
1,45,1,1,0,0,PERTURBATION,0,ROTATION,0.935755014419556,-90,-85.4937004191133,4.50629958088672,80,77,msl000310,v1,0,0,0,0,2140
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.57702112197876,-90,-134.842991706887,-44.8429917068869,80,78,msl000310,v1,0.213058948516846,3.80499410629273,-41.3694564819334,9.63141746521006,2231
1,-30,1,1,0,0,PERTURBATION,0,ROTATION,1.90934705734253,-90,-93.7956840653078,-3.79568406530781,80,79,msl000310,v1,0,0,0,0,2231
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.163530111312866,-90,-56.3883440458699,33.6116559541301,80,80,msl000310,v1,0.0240154266357422,4.19193935394287,35.5310251235961,18.9729076385499,2313
1,55,1,1,0,0,PERTURBATION,0,ROTATION,0.531108140945435,-90,-92.0459405313802,-2.04594053138021,80,81,msl000310,v1,0,0,0,0,2313
1,55,1,1,0,1,PERTURBATION,0,ROTATION,0.163137912750244,-90,-137.180160621217,-47.1801606212174,80,82,msl000310,v1,0.295396089553833,5.5513699054718,-51.8786329269407,17.9720336914064,2396
1,30,1,1,0,0,PERTURBATION,0,ROTATION,1.28709197044373,-90,-88.2092417447992,1.7907582552008,80,83,msl000310,v1,0,0,0,0,2396
1,30,1,1,0,1,PERTURBATION,0,ROTATION,1.7808108329773,-90,-132.189793283847,-42.1897932838474,80,84,msl000310,v1,0.379133701324463,4.51509070396423,-37.3659606933592,24.9781513214113,2472
1,0,1,1,0,0,PERTURBATION,0,ROTATION,0.615798950195313,-90,-89.2828926292709,0.717107370729067,80,85,msl000310,v1,0,0,0,0,2472
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.128528118133545,-90,-90.4805831646089,-0.480583164608945,80,86,msl000310,v1,0.872626066207886,2.67258405685425,0,11.2995407104493,2561
1,30,1,1,0,0,PERTURBATION,0,ROTATION,0.829759836196899,-90,-88.2250679854375,1.77493201456245,80,87,msl000310,v1,0,0,0,0,2561
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.0377638339996338,-90,-127.25901763007,-37.2590176300704,80,88,msl000310,v1,0.362431287765503,4.10641312599182,-32.8620279312133,23.310028076172,2638
1,-30,1,1,0,0,PERTURBATION,0,ROTATION,0.898028135299683,-90,-84.5573749006589,5.44262509934111,80,89,msl000310,v1,0,0,0,0,2638
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.15554404258728,-90,-56.4809960456378,33.5190039543622,80,90,msl000310,v1,0.760906219482422,2.26489520072937,0,23.9772773742677,2715
1,-60,1,1,0,0,PERTURBATION,0,ROTATION,0.877290964126587,-90,-86.1403728361214,3.85962716387863,80,91,msl000310,v1,0,0,0,0,2715
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.675239086151123,-90,-37.2704329211569,52.7295670788432,80,92,msl000310,v1,0.556252717971802,5.73235678672791,57.3834396362302,22.3091541290285,2793
1,35,1,1,0,0,PERTURBATION,0,ROTATION,0.616653919219971,-90,-87.351748614554,2.64825138544603,80,93,msl000310,v1,0,0,0,0,2793
